Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,asian_population,black_population,zip code tabulation area
41456.0,17485.0,139043.0,88290.0,2538.0,13753.0,681.0,94118
43964.0,18051.0,116970.0,71120.0,4224.0,18297.0,763.0,94121
60144.0,22649.0,130708.0,64313.0,5001.0,27067.0,1140.0,94122
26002.0,12992.0,194098.0,138933.0,1129.0,2447.0,242.0,94123
35982.0,10665.0,66618.0,33172.0,6440.0,13055.0,10438.0,94124
20927.0,7325.0,180768.0,84256.0,910.0,5505.0,668.0,94127
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,94128
4199.0,1340.0,218717.0,76888.0,141.0,315.0,75.0,94129
3185.0,650.0,83077.0,30518.0,1309.0,289.0,586.0,94130
29437.0,12764.0,181329.0,103520.0,1535.0,6317.0,1265.0,94131
29707.0,10697.0,93995.0,50131.0,3512.0,13109.0,2442.0,94132
26090.0,13151.0,71063.0,71286.0,3808.0,13629.0,687.0,94133
41977.0,12660.0,93068.0,41443.0,4747.0,24887.0,2382.0,94134
10658.0,4827.0,161391.0,95618.0,1123.0,4322.0,478.0,94158
17243.0,7145.0,184932.0,125758.0,744.0,4218.0,438.0,94301
48487.0,14451.0,133686.0,61913.0,3947.0,10519.0,3540.0,94303
4295.0,1893.0,152772.0,109928.0,304.0,858.0,69.0,94304
16469.0,3545.0,67224.0,39996.0,1229.0,4001.0,638.0,94305
28394.0,10698.0,185588.0,93310.0,1954.0,10448.0,612.0,94306
35095.0,12869.0,104260.0,53261.0,3716.0,7854.0,638.0,94401
27188.0,10282.0,170688.0,90722.0,1317.0,6144.0,423.0,94402
44244.0,16895.0,151369.0,76603.0,2343.0,12964.0,975.0,94403
36571.0,14137.0,166203.0,81411.0,1288.0,18605.0,916.0,94404
63588.0,25516.0,101705.0,59343.0,4928.0,18337.0,4315.0,94501
14732.0,4984.0,190174.0,70173.0,316.0,6184.0,452.0,94502
21874.0,5622.0,118143.0,38724.0,1591.0,7332.0,1657.0,94503
15796.0,5546.0,138339.0,58464.0,1115.0,909.0,594.0,94505
27375.0,9286.0,223362.0,100905.0,1594.0,7828.0,942.0,94506
13906.0,4989.0,250001.0,120569.0,487.0,1478.0,106.0,94507
3680.0,1017.0,111917.0,43960.0,283.0,498.0,245.0,94508
71669.0,22921.0,71905.0,30118.0,11043.0,6085.0,12607.0,94509
27327.0,10883.0,118228.0,56813.0,1382.0,3160.0,975.0,94510
66087.0,21326.0,124673.0,48715.0,4317.0,8014.0,6067.0,94513
2283.0,582.0,80000.0,30111.0,344.0,49.0,51.0,94514
7269.0,2730.0,84676.0,62569.0,540.0,88.0,46.0,94515
218.0,77.0,122917.0,48571.0,11.0,0.0,0.0,94516
12200.0,4359.0,144097.0,65782.0,189.0,1302.0,254.0,94517
28201.0,10216.0,105222.0,48135.0,2627.0,3284.0,714.0,94518
20495.0,7082.0,111850.0,46370.0,1876.0,2870.0,432.0,94519
36107.0,13095.0,71846.0,33326.0,4598.0,4616.0,1622.0,94520
42388.0,15676.0,112030.0,48979.0,2345.0,6327.0,1770.0,94521
34957.0,13969.0,130277.0,61945.0,2524.0,5156.0,1368.0,94523
3434.0,1529.0,95099.0,47724.0,285.0,113.0,364.0,94525
33473.0,12655.0,174350.0,88041.0,1610.0,4157.0,125.0,94526
26461.0,10761.0,115789.0,62857.0,1998.0,7396.0,1196.0,94530
43067.0,12807.0,106570.0,38804.0,3634.0,8562.0,10466.0,94531
79665.0,24343.0,79259.0,31196.0,8757.0,12129.0,13995.0,94533
39318.0,13267.0,121478.0,50915.0,1577.0,9186.0,4587.0,94534
3663.0,1009.0,74821.0,24868.0,266.0,230.0,370.0,94535
72744.0,24776.0,139636.0,57862.0,4873.0,35559.0,2809.0,94536
66474.0,21726.0,130947.0,52305.0,3286.0,37136.0,2233.0,94538
53762.0,16409.0,200046.0,72019.0,1853.0,40823.0,911.0,94539
69294.0,22134.0,92270.0,38111.0,6929.0,12482.0,9047.0,94541
16705.0,5029.0,121563.0,52417.0,1181.0,4003.0,1486.0,94542
77692.0,23037.0,95744.0,36267.0,5542.0,21787.0,6696.0,94544
33496.0,9966.0,100248.0,38266.0,2286.0,13768.0,2599.0,94545
46169.0,16218.0,111570.0,48748.0,3054.0,12819.0,3174.0,94546
26050.0,9068.0,114124.0,48777.0,1426.0,11122.0,4599.0,94547
28545.0,10108.0,190250.0,96820.0,1294.0,2959.0,126.0,94549
50119.0,17450.0,158887.0,71413.0,1607.0,7054.0,801.0,94550
40552.0,14391.0,116269.0,51026.0,1977.0,6049.0,834.0,94551
15131.0,5048.0,183578.0,70940.0,729.0,6400.0,841.0,94552
49230.0,19163.0,110971.0,54569.0,3342.0,5077.0,1830.0,94553
38522.0,11718.0,177333.0,65835.0,1223.0,28571.0,630.0,94555
15672.0,5534.0,167500.0,84785.0,705.0,3315.0,87.0,94556
66345.0,24070.0,102244.0,50037.0,4393.0,1623.0,552.0,94558
27913.0,10131.0,85149.0,43531.0,2704.0,950.0,198.0,94559
47815.0,14354.0,144011.0,53192.0,2043.0,18529.0,1679.0,94560
44088.0,12924.0,109410.0,36190.0,3062.0,3188.0,3747.0,94561
19454.0,7226.0,250001.0,128440.0,401.0,2853.0,117.0,94563
19065.0,6794.0,104275.0,46006.0,991.0,5037.0,2130.0,94564
100700.0,29146.0,83703.0,31187.0,10886.0,16051.0,13448.0,94565
45648.0,16088.0,172403.0,81573.0,1977.0,15670.0,632.0,94566
69818.0,22946.0,171168.0,67668.0,2501.0,36974.0,2618.0,94568
247.0,169.0,-666666666.0,45297.0,0.0,0.0,0.0,94569
9546.0,3234.0,86150.0,38757.0,1289.0,2122.0,1486.0,94572
85.0,34.0,-666666666.0,78502.0,0.0,0.0,0.0,94573
7859.0,3443.0,116322.0,90197.0,490.0,167.0,43.0,94574
78.0,52.0,66818.0,76281.0,10.0,16.0,0.0,94576
49123.0,16954.0,97476.0,43505.0,3486.0,14055.0,6343.0,94577
42370.0,14091.0,74912.0,33328.0,5619.0,12089.0,7760.0,94578
21034.0,6607.0,92102.0,36912.0,2231.0,9926.0,562.0,94579
30262.0,8938.0,99360.0,37685.0,2233.0,10352.0,1113.0,94580
47319.0,16025.0,186367.0,74845.0,2443.0,27817.0,2005.0,94582
39284.0,13361.0,161347.0,64460.0,1056.0,13867.0,747.0,94583
29560.0,9486.0,86000.0,32002.0,2875.0,5527.0,5798.0,94585
70828.0,20800.0,127828.0,47348.0,3871.0,39306.0,3388.0,94587
35532.0,12169.0,162286.0,70857.0,1887.0,15911.0,881.0,94588
31033.0,9731.0,76554.0,32009.0,2603.0,7574.0,5749.0,94589
38012.0,15234.0,60105.0,32169.0,6396.0,3974.0,8124.0,94590
58373.0,19652.0,95628.0,41485.0,5122.0,17574.0,8927.0,94591
1096.0,425.0,148125.0,59026.0,193.0,430.0,112.0,94592
17455.0,9514.0,84688.0,75573.0,631.0,2027.0,307.0,94595
23046.0,10501.0,125731.0,74765.0,1394.0,3482.0,554.0,94596
23725.0,10839.0,133930.0,68013.0,1391.0,5433.0,893.0,94597
26441.0,10430.0,166534.0,85421.0,1023.0,5031.0,772.0,94598
3421.0,1639.0,69769.0,58025.0,258.0,124.0,110.0,94599
52950.0,15758.0,54972.0,25571.0,10687.0,10104.0,8884.0,94601
31451.0,12034.0,115087.0,62322.0,2261.0,5789.0,4806.0,94602
35996.0,10174.0,60068.0,23489.0,6304.0,1808.0,9985.0,94603
45334.0,16812.0,83026.0,45515.0,5580.0,3861.0,19154.0,94605
38595.0,15712.0,67197.0,38632.0,6075.0,12728.0,6001.0,94606
27022.0,11678.0,66211.0,49541.0,5437.0,6998.0,7698.0,94607
33755.0,15442.0,106037.0,63394.0,3823.0,5645.0,7992.0,94608
24623.0,10321.0,99783.0,60825.0,2545.0,2887.0,5636.0,94609
32144.0,15656.0,117530.0,79235.0,2355.0,5305.0,4670.0,94610
40292.0,17675.0,147080.0,92883.0,2260.0,6716.0,2868.0,94611
16884.0,9429.0,65536.0,63147.0,3595.0,4236.0,4182.0,94612
737.0,0.0,-666666666.0,3487.0,4.0,212.0,28.0,94613
17324.0,7409.0,172454.0,100429.0,980.0,2225.0,669.0,94618
26514.0,9457.0,113554.0,55205.0,1402.0,4697.0,5222.0,94619
35379.0,9900.0,47003.0,20707.0,7294.0,1058.0,11184.0,94621
16557.0,7094.0,86058.0,56564.0,1853.0,2100.0,3186.0,94702
19857.0,7962.0,95125.0,59017.0,2308.0,2937.0,2208.0,94703
25124.0,7843.0,46913.0,26132.0,9482.0,8855.0,1185.0,94704
14150.0,5837.0,143533.0,89247.0,1208.0,1363.0,432.0,94705
20962.0,7968.0,115712.0,58992.0,1661.0,5980.0,881.0,94706
12313.0,4932.0,182603.0,93499.0,484.0,1537.0,133.0,94707
11937.0,4574.0,201099.0,94191.0,616.0,1274.0,221.0,94708
12115.0,5084.0,79808.0,50497.0,2183.0,3471.0,384.0,94709
8056.0,3368.0,105729.0,59345.0,759.0,1147.0,1012.0,94710
6467.0,154.0,-666666666.0,7470.0,127.0,2458.0,303.0,94720
33178.0,9931.0,72456.0,29302.0,5637.0,2172.0,4783.0,94801
27133.0,9317.0,101696.0,44477.0,2100.0,5952.0,3793.0,94803
43346.0,15463.0,71824.0,33733.0,7236.0,5064.0,9519.0,94804
14783.0,5578.0,95534.0,48258.0,580.0,2792.0,1646.0,94805
65072.0,20357.0,74867.0,29594.0,6426.0,12384.0,8836.0,94806
42307.0,15851.0,105706.0,64677.0,4252.0,2086.0,381.0,94901
31150.0,12591.0,111423.0,64463.0,1734.0,2602.0,810.0,94903
13391.0,5643.0,143338.0,107247.0,760.0,926.0,89.0,94904
12803.0,5025.0,203717.0,137018.0,269.0,928.0,28.0,94920
10145.0,3930.0,183661.0,95257.0,501.0,583.0,206.0,94925
45910.0,17183.0,82894.0,38358.0,4616.0,3155.0,1594.0,94928
8796.0,3803.0,114811.0,61090.0,786.0,333.0,71.0,94930
8966.0,3539.0,95131.0,43983.0,783.0,182.0,85.0,94931
7274.0,3416.0,150179.0,104740.0,555.0,410.0,37.0,94939
32711.0,12469.0,183882.0,101149.0,1626.0,1808.0,389.0,94941
17482.0,7137.0,109544.0,65095.0,1315.0,1188.0,293.0,94945
25468.0,9236.0,121833.0,56195.0,2245.0,1592.0,779.0,94947
18273.0,7082.0,107547.0,59794.0,938.0,1383.0,1101.0,94949
3393.0,1483.0,101197.0,60870.0,162.0,183.0,0.0,94951
34457.0,13510.0,102238.0,57250.0,1918.0,891.0,320.0,94952
38354.0,13929.0,100668.0,46915.0,2252.0,1819.0,577.0,94954
1949.0,671.0,250001.0,132072.0,46.0,114.0,31.0,94957
15871.0,5988.0,156169.0,90554.0,632.0,736.0,214.0,94960
2700.0,127.0,-666666666.0,8784.0,82.0,222.0,677.0,94964
11821.0,6149.0,125070.0,97381.0,1051.0,896.0,884.0,94965
2325.0,575.0,110536.0,38828.0,91.0,293.0,37.0,95002
25244.0,10166.0,128833.0,66964.0,900.0,837.0,161.0,95003
4280.0,1398.0,116779.0,52576.0,114.0,150.0,35.0,95004
8020.0,2945.0,89761.0,49455.0,372.0,122.0,28.0,95005
8873.0,3534.0,120243.0,56959.0,491.0,93.0,61.0,95006
441.0,214.0,145549.0,71410.0,14.0,0.0,8.0,95007
48786.0,19327.0,128476.0,68884.0,3092.0,12187.0,1205.0,95008
8808.0,4315.0,83827.0,59062.0,1199.0,582.0,18.0,95010
10647.0,2517.0,69076.0,18893.0,1577.0,341.0,50.0,95012
27.0,18.0,-666666666.0,65596.0,0.0,9.0,0.0,95013
62185.0,21646.0,198602.0,86068.0,3069.0,43005.0,671.0,95014
5853.0,2552.0,106597.0,60413.0,321.0,158.0,15.0,95018
6912.0,2024.0,61891.0,20969.0,368.0,152.0,353.0,95019
67851.0,19669.0,117236.0,44282.0,4887.0,6659.0,1241.0,95020
55905.0,16566.0,94775.0,35551.0,4578.0,1865.0,566.0,95023
13528.0,5355.0,215461.0,134514.0,786.0,2206.0,33.0,95030
27149.0,10275.0,163082.0,92941.0,914.0,5004.0,257.0,95032
9767.0,3753.0,161971.0,83423.0,255.0,572.0,1.0,95033
79769.0,23749.0,149223.0,53957.0,4793.0,53762.0,2565.0,95035
52321.0,16888.0,139716.0,58056.0,1922.0,7901.0,711.0,95037
1360.0,377.0,43867.0,24954.0,222.0,24.0,0.0,95039
641.0,272.0,104423.0,80605.0,32.0,0.0,9.0,95043
4032.0,1421.0,97369.0,47497.0,149.0,106.0,22.0,95045
39269.0,14764.0,107311.0,56570.0,4276.0,11878.0,1159.0,95050
60582.0,22468.0,160979.0,76635.0,2600.0,31977.0,1004.0,95051
3627.0,0.0,-666666666.0,5295.0,0.0,790.0,64.0,95053
24404.0,8578.0,171799.0,73341.0,1708.0,13968.0,1274.0,95054
47594.0,18841.0,93839.0,52703.0,8723.0,3684.0,806.0,95060
36278.0,15149.0,91801.0,54310.0,4219.0,1321.0,465.0,95062
10646.0,536.0,107500.0,9060.0,349.0,2732.0,480.0,95064
8301.0,2930.0,121538.0,58005.0,613.0,233.0,62.0,95065
15265.0,5893.0,130975.0,62714.0,738.0,880.0,52.0,95066
32189.0,11376.0,222235.0,110287.0,950.0,16921.0,28.0,95070
11359.0,4175.0,105508.0,54321.0,1228.0,327.0,12.0,95073
85739.0,24053.0,81318.0,30293.0,10014.0,2216.0,669.0,95076
20377.0,6665.0,119408.0,53971.0,1934.0,3081.0,645.0,95110
60687.0,15899.0,81166.0,30944.0,5080.0,20910.0,1150.0,95111
58489.0,20778.0,83224.0,41834.0,9290.0,14867.0,2903.0,95112
2216.0,1276.0,124625.0,100502.0,382.0,884.0,150.0,95113
52245.0,13728.0,76339.0,28082.0,5978.0,14722.0,1278.0,95116
28832.0,10479.0,107972.0,55639.0,2294.0,7702.0,2314.0,95117
32703.0,11204.0,130745.0,57696.0,1777.0,7376.0,476.0,95118
10354.0,3388.0,133017.0,54393.0,545.0,3074.0,185.0,95119
38358.0,12536.0,221632.0,86915.0,1077.0,14973.0,438.0,95120
37663.0,9832.0,117991.0,39679.0,3314.0,22494.0,1382.0,95121
54100.0,12058.0,90984.0,26102.0,5657.0,18953.0,834.0,95122
71118.0,23930.0,124389.0,51152.0,4486.0,18421.0,2280.0,95123
52442.0,17553.0,165344.0,72162.0,1943.0,13896.0,1052.0,95124
53478.0,21083.0,128452.0,80353.0,2766.0,8044.0,1243.0,95125
36457.0,15021.0,116063.0,65564.0,2708.0,6090.0,1886.0,95126
63103.0,15939.0,110887.0,36566.0,4497.0,16532.0,829.0,95127
35367.0,13898.0,105563.0,58854.0,3590.0,6620.0,1612.0,95128
39318.0,13835.0,163245.0,73691.0,1294.0,25974.0,1003.0,95129
13147.0,4491.0,158656.0,64561.0,499.0,5199.0,396.0,95130
31566.0,9736.0,151389.0,57008.0,2235.0,22707.0,792.0,95131
41337.0,12115.0,143695.0,52972.0,3402.0,26788.0,717.0,95132
28902.0,8875.0,110484.0,45435.0,3436.0,17185.0,864.0,95133
31172.0,13383.0,166828.0,80805.0,2157.0,18632.0,693.0,95134
22010.0,7651.0,178977.0,77237.0,536.0,12735.0,503.0,95135
48867.0,16114.0,131879.0,53905.0,3572.0,15764.0,2475.0,95136
19827.0,5639.0,172434.0,69706.0,1166.0,9429.0,884.0,95138
7144.0,2117.0,148750.0,48898.0,320.0,1863.0,57.0,95139
118.0,60.0,-666666666.0,64470.0,16.0,30.0,0.0,95140
47305.0,12124.0,153433.0,46640.0,2612.0,29287.0,1364.0,95148
5976.0,2920.0,16976.0,17450.0,2499.0,651.0,1659.0,95202
16255.0,5387.0,48044.0,22294.0,3967.0,1806.0,1741.0,95203
30135.0,11080.0,62366.0,30112.0,4418.0,2832.0,1852.0,95204
39723.0,10735.0,48767.0,18604.0,8645.0,3075.0,2482.0,95205
65966.0,17279.0,59893.0,21003.0,12387.0,9794.0,7586.0,95206
52154.0,18347.0,61167.0,29496.0,8782.0,7590.0,7538.0,95207
45150.0,13129.0,88809.0,31978.0,4103.0,10755.0,4054.0,95209
43009.0,11934.0,52453.0,19525.0,9054.0,13837.0,5317.0,95210
2304.0,0.0,-666666666.0,3167.0,0.0,468.0,58.0,95211
28561.0,7747.0,98917.0,31632.0,2380.0,12024.0,2302.0,95212
26898.0,7076.0,51462.0,18865.0,4135.0,744.0,1378.0,95215
30242.0,10856.0,83934.0,44317.0,1768.0,6662.0,2837.0,95219
8251.0,2712.0,93333.0,42901.0,564.0,128.0,19.0,95220
4933.0,709.0,77054.0,16282.0,544.0,101.0,429.0,95231
49623.0,16235.0,62268.0,27996.0,8523.0,6203.0,563.0,95240
27448.0,10058.0,80726.0,42318.0,1935.0,1968.0,618.0,95242
4108.0,1538.0,117614.0,50133.0,201.0,40.0,39.0,95258
41015.0,12857.0,61856.0,29152.0,6342.0,2638.0,1956.0,95301
47666.0,13022.0,65316.0,22104.0,7657.0,3293.0,1366.0,95307
7832.0,2627.0,93569.0,39492.0,593.0,249.0,15.0,95316
1658.0,576.0,40724.0,21097.0,336.0,18.0,35.0,95319
12481.0,4585.0,66420.0,39470.0,1662.0,220.0,38.0,95320
10012.0,3319.0,56888.0,25527.0,1590.0,264.0,0.0,95322
10254.0,3743.0,87806.0,35121.0,1356.0,312.0,165.0,95326
3585.0,989.0,53007.0,16998.0,853.0,37.0,0.0,95328
28325.0,6907.0,98811.0,29499.0,3058.0,7403.0,2380.0,95330
17253.0,4142.0,68417.0,19171.0,3159.0,2984.0,18.0,95334
47294.0,15395.0,75766.0,31748.0,5096.0,3671.0,1415.0,95336
42713.0,12551.0,91190.0,33978.0,4279.0,7983.0,2131.0,95337
37584.0,12338.0,59034.0,30556.0,7122.0,2590.0,1141.0,95340
34045.0,8787.0,46760.0,16816.0,10136.0,4040.0,1304.0,95341
34489.0,10765.0,53557.0,22680.0,7868.0,6108.0,2096.0,95348
55097.0,19358.0,62105.0,30414.0,8029.0,4417.0,2595.0,95350
49149.0,13453.0,50649.0,18436.0,10598.0,2502.0,1516.0,95351
25165.0,8773.0,54808.0,25926.0,3849.0,1401.0,1449.0,95354
59597.0,21060.0,72349.0,35765.0,5935.0,5539.0,2851.0,95355
33055.0,11219.0,81825.0,39089.0,2860.0,2956.0,707.0,95356
13740.0,4259.0,86462.0,34197.0,1372.0,380.0,911.0,95357
31938.0,8418.0,65442.0,22736.0,4670.0,1321.0,696.0,95358
34725.0,12286.0,79423.0,37101.0,3785.0,718.0,214.0,95361
18462.0,6649.0,93469.0,43570.0,1738.0,825.0,169.0,95366
25037.0,7489.0,75968.0,28865.0,3527.0,1436.0,406.0,95367
14674.0,4262.0,87615.0,32029.0,1164.0,1366.0,237.0,95368
45576.0,15286.0,53825.0,24862.0,8644.0,1179.0,571.0,95380
37296.0,12894.0,80571.0,35764.0,3765.0,2914.0,1343.0,95382
13270.0,3740.0,51699.0,19955.0,2485.0,481.0,210.0,95388
1380.0,333.0,38325.0,35737.0,133.0,30.0,97.0,95389
36820.0,13592.0,82414.0,41075.0,4754.0,1578.0,239.0,95401
46463.0,16286.0,84517.0,37502.0,3905.0,2020.0,1225.0,95403
38028.0,15507.0,88574.0,51065.0,3549.0,2748.0,865.0,95404
23176.0,9396.0,99978.0,50648.0,1695.0,996.0,324.0,95405
41575.0,12871.0,75542.0,28510.0,5476.0,2937.0,996.0,95407
26179.0,11870.0,85614.0,56189.0,1602.0,1660.0,254.0,95409
75.0,0.0,-666666666.0,5465.0,31.0,7.0,15.0,95431
6602.0,2644.0,76742.0,42662.0,420.0,232.0,35.0,95436
510.0,169.0,126406.0,38243.0,179.0,0.0,0.0,95439
1802.0,701.0,125750.0,64748.0,208.0,41.0,24.0,95441
2521.0,1161.0,151342.0,134173.0,370.0,0.0,6.0,95442
559.0,219.0,86483.0,53342.0,0.0,0.0,0.0,95444
16596.0,6724.0,100267.0,61276.0,1533.0,269.0,19.0,95448
1360.0,623.0,129563.0,97005.0,84.0,186.0,0.0,95452
5903.0,2096.0,72269.0,36540.0,770.0,24.0,0.0,95470
29753.0,11767.0,102283.0,54432.0,2354.0,598.0,311.0,95472
36578.0,15163.0,96029.0,56095.0,2960.0,818.0,422.0,95476
33744.0,11329.0,59349.0,29922.0,5268.0,1196.0,256.0,95482
28635.0,9771.0,125349.0,49733.0,1084.0,841.0,304.0,95492
24007.0,9787.0,47074.0,32337.0,4693.0,1276.0,672.0,95501
23878.0,9567.0,62463.0,32875.0,4341.0,917.0,187.0,95503
18467.0,7259.0,61077.0,33947.0,3144.0,735.0,71.0,95519
22259.0,8351.0,43520.0,26680.0,6681.0,809.0,462.0,95521
632.0,126.0,66068.0,17529.0,276.0,0.0,62.0,95537
495.0,201.0,45341.0,29403.0,40.0,2.0,0.0,95564
18705.0,7290.0,86352.0,46045.0,1554.0,316.0,28.0,95602
28479.0,11825.0,77571.0,43531.0,3172.0,551.0,146.0,95603
14328.0,4924.0,62654.0,28304.0,2202.0,839.0,717.0,95605
63730.0,25840.0,74360.0,43764.0,7471.0,5105.0,3079.0,95608
45792.0,17254.0,68868.0,34783.0,4514.0,1625.0,1796.0,95610
1606.0,523.0,133411.0,41521.0,13.0,37.0,0.0,95612
52779.0,18126.0,66205.0,36909.0,15966.0,13871.0,1318.0,95616
26478.0,9708.0,105343.0,53309.0,4547.0,5791.0,564.0,95618
6407.0,2513.0,61250.0,31312.0,946.0,270.0,19.0,95619
21494.0,7379.0,84891.0,36685.0,1409.0,628.0,471.0,95620
42838.0,16495.0,68246.0,32652.0,3995.0,1961.0,1324.0,95621
4411.0,1606.0,81141.0,39003.0,961.0,204.0,27.0,95623
68434.0,20205.0,106600.0,37591.0,5214.0,17823.0,6456.0,95624
152.0,119.0,90219.0,59768.0,12.0,0.0,0.0,95625
5978.0,1934.0,87941.0,33570.0,564.0,354.0,216.0,95626
42434.0,16594.0,100458.0,50652.0,3168.0,2095.0,777.0,95628
73815.0,27236.0,128383.0,54885.0,3680.0,14121.0,1427.0,95630
54074.0,20372.0,93666.0,45138.0,3767.0,3437.0,511.0,95648
14479.0,5467.0,108063.0,61256.0,941.0,471.0,3.0,95650
961.0,318.0,27232.0,15587.0,467.0,73.0,201.0,95652
4806.0,1545.0,116250.0,38895.0,357.0,641.0,385.0,95655
6023.0,2325.0,106875.0,53137.0,160.0,153.0,107.0,95658
35649.0,10831.0,55772.0,21987.0,7643.0,2754.0,3007.0,95660
32880.0,12829.0,96554.0,49075.0,2843.0,3146.0,516.0,95661
33099.0,12767.0,86535.0,39117.0,2799.0,865.0,456.0,95662
2771.0,1092.0,117500.0,55572.0,198.0,38.0,0.0,95663
986.0,395.0,83547.0,36296.0,44.0,50.0,9.0,95664
35343.0,14514.0,78221.0,40738.0,3028.0,312.0,255.0,95667
59685.0,21713.0,79003.0,37328.0,6462.0,7628.0,5226.0,95670
5937.0,2084.0,116719.0,51198.0,249.0,66.0,2.0,95672
17332.0,5154.0,80633.0,28426.0,2659.0,1188.0,224.0,95673
28412.0,10223.0,94695.0,44365.0,2084.0,1879.0,526.0,95677
45201.0,17322.0,86940.0,41329.0,3858.0,3357.0,999.0,95678
29836.0,11621.0,97607.0,51014.0,1750.0,1070.0,237.0,95682
6311.0,2564.0,131890.0,57051.0,202.0,205.0,289.0,95683
69825.0,22424.0,95153.0,38066.0,4101.0,6322.0,8422.0,95687
39967.0,13909.0,106575.0,46982.0,2867.0,3289.0,1804.0,95688
39361.0,14086.0,86675.0,39535.0,5420.0,5293.0,1777.0,95691
5044.0,1721.0,81472.0,35527.0,133.0,79.0,4.0,95692
40479.0,14578.0,73131.0,36263.0,4124.0,1146.0,540.0,95695
1993.0,820.0,88882.0,50558.0,211.0,14.0,51.0,95703
9869.0,3748.0,90413.0,38142.0,952.0,67.0,140.0,95713
4930.0,1873.0,95529.0,50419.0,154.0,106.0,0.0,95722
13955.0,4030.0,141629.0,44829.0,469.0,3924.0,1347.0,95742
22345.0,7945.0,159804.0,74490.0,1127.0,2139.0,836.0,95746
72208.0,25949.0,119601.0,50168.0,4054.0,12173.0,1749.0,95747
52105.0,14578.0,117356.0,39714.0,5322.0,19704.0,6104.0,95757
65416.0,22152.0,96486.0,37095.0,6022.0,17852.0,7770.0,95758
45340.0,15688.0,143847.0,65184.0,2174.0,5524.0,846.0,95762
41799.0,13911.0,110656.0,47167.0,1079.0,5904.0,710.0,95765
25230.0,7977.0,91236.0,36577.0,1894.0,4115.0,651.0,95776
7432.0,4079.0,71265.0,53115.0,1487.0,716.0,758.0,95811
12302.0,6777.0,39612.0,38535.0,2511.0,1268.0,1785.0,95814
26211.0,9634.0,45929.0,24501.0,6575.0,2026.0,3142.0,95815
18033.0,10574.0,77839.0,61858.0,1631.0,903.0,487.0,95816
14109.0,6558.0,48359.0,31090.0,3582.0,1424.0,1893.0,95817
22423.0,10404.0,97982.0,61555.0,2627.0,2106.0,1041.0,95818
20146.0,8112.0,114622.0,57728.0,1342.0,1195.0,539.0,95819
36224.0,13625.0,59933.0,29136.0,7021.0,3766.0,4096.0,95820
37473.0,15809.0,51188.0,33198.0,6798.0,5496.0,2774.0,95821
46375.0,16651.0,67323.0,31088.0,5972.0,7697.0,7301.0,95822
83021.0,24311.0,53238.0,21218.0,16610.0,18324.0,17032.0,95823
30783.0,9144.0,44877.0,18103.0,7712.0,8867.0,2525.0,95824
37522.0,16086.0,50560.0,28932.0,10901.0,4773.0,5251.0,95825
40847.0,16045.0,71647.0,35513.0,6618.0,4549.0,4412.0,95826
21241.0,7407.0,70485.0,29918.0,2770.0,2074.0,3209.0,95827
61730.0,17895.0,64423.0,25126.0,10483.0,23631.0,5528.0,95828
30594.0,9157.0,102342.0,34488.0,3955.0,12033.0,2386.0,95829
585.0,202.0,144722.0,65064.0,64.0,112.0,0.0,95830
43683.0,18969.0,86665.0,50559.0,3433.0,11849.0,6736.0,95831
13446.0,3237.0,62045.0,18075.0,2688.0,5343.0,2516.0,95832
40853.0,15582.0,74677.0,35671.0,4501.0,5013.0,5664.0,95833
33102.0,11682.0,84073.0,36500.0,4492.0,9502.0,5366.0,95834
41051.0,14342.0,106843.0,45767.0,1305.0,11774.0,5873.0,95835
279.0,106.0,139167.0,78624.0,42.0,0.0,12.0,95837
41438.0,11671.0,53425.0,21856.0,7823.0,7540.0,6954.0,95838
20892.0,8225.0,58384.0,29646.0,3315.0,1841.0,1796.0,95841
34578.0,11884.0,56229.0,23610.0,6809.0,2873.0,4877.0,95842
48191.0,15020.0,85787.0,31353.0,4946.0,5924.0,4165.0,95843
25367.0,9891.0,112560.0,63223.0,2380.0,2095.0,748.0,95864
36176.0,12615.0,54732.0,25481.0,6771.0,3020.0,1577.0,95901
4162.0,1293.0,71678.0,27556.0,413.0,54.0,0.0,95917
43402.0,17314.0,54649.0,31018.0,10733.0,2440.0,979.0,95926
38594.0,15690.0,60750.0,36689.0,8349.0,1322.0,765.0,95928
4030.0,1408.0,89118.0,39523.0,133.0,141.0,286.0,95938
27188.0,11680.0,54469.0,36764.0,3019.0,247.0,121.0,95945
21240.0,7914.0,88730.0,42614.0,1645.0,161.0,112.0,95949
11247.0,3244.0,63993.0,23651.0,1880.0,1702.0,170.0,95953
18280.0,7577.0,71757.0,44297.0,2270.0,342.0,139.0,95959
31402.0,9437.0,67283.0,26866.0,4119.0,2545.0,953.0,95961
21891.0,7704.0,40482.0,22910.0,4607.0,3306.0,1046.0,95965
29203.0,11923.0,52628.0,29893.0,4419.0,1395.0,391.0,95966
1265.0,507.0,32917.0,24521.0,212.0,19.0,18.0,95968
38490.0,15175.0,80249.0,41820.0,4215.0,1874.0,443.0,95973
3070.0,1115.0,85347.0,34461.0,154.0,87.0,0.0,95982
43028.0,14445.0,58632.0,27306.0,6721.0,5270.0,1144.0,95991
37993.0,12585.0,78301.0,36445.0,3262.0,9096.0,526.0,95993
