Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,black_population,white_population,asian_population,native_population,zcta
887,344,85000,41133,14,45,807,0,0,18085
521,235,63884,31566,150,0,508,0,0,18086
762,249,75446,32762,3,83,653,11,0,18087
8118,3210,74545,35907,589,160,7385,115,0,18088
5888,2345,71858,39173,507,86,5596,56,0,18091
3078,1234,95000,53758,71,24,2954,43,0,18092
5673,2224,39044,28199,1261,1268,2199,97,7,18101
51640,17213,41390,18602,14955,7664,18942,353,331,18102
48344,18799,70069,37771,5630,4449,28602,1440,543,18103
46259,17544,83861,43066,3284,3140,33822,3544,143,18104
6759,2745,84918,49539,386,375,5291,414,0,18106
17745,7047,53540,25958,3117,2063,10126,336,23,18109
3964,1671,80129,46392,341,70,3600,72,0,18343
11453,4415,87053,45417,1053,359,9820,465,0,18353
29345,10947,69827,36047,2696,3328,21632,466,120,18360
6734,2748,73405,36096,587,1,6618,68,0,18403
22829,8817,93847,49194,939,173,20713,1004,10,18411
7018,3010,77500,41710,497,17,6713,22,3,18433
4033,1756,57813,30724,740,52,3346,37,18,18434
12839,4882,71830,35455,1034,87,12376,31,0,18436
14155,5382,83750,38031,1178,91,13286,97,0,18444
10275,4540,61476,32636,884,0,9568,20,0,18447
5082,2172,60310,32245,370,102,4814,0,16,18452
1303,662,35333,25911,259,72,1133,53,0,18503
20516,8351,55614,30594,3184,417,16282,353,20,18504
21588,8498,51535,28703,3741,1478,14704,1540,9,18505
5229,2291,70129,52236,472,12,4622,75,3,18507
11265,4671,42800,24490,2624,702,9361,48,0,18508
13697,5197,52163,29986,2334,861,11208,330,10,18509
14530,5131,49054,25611,2546,1162,9580,1648,7,18510
12337,5571,62886,34547,1238,116,11205,472,28,18512
5320,1984,66607,34508,818,93,4449,53,0,18517
8506,3801,71615,39287,620,58,7362,105,0,18518
5117,2408,56049,34266,669,108,4755,22,21,18519
19147,8434,58309,32360,2683,547,17756,53,74,18603
18033,6084,95932,40354,1403,1209,15977,194,27,18612
5405,1898,67443,36217,258,292,4806,9,6,18621
1134,494,51875,28760,120,17,1117,0,0,18631
13623,5574,54938,30089,2788,872,11322,0,9,18634
3567,1499,73259,36241,171,64,3428,7,4,18635
16014,7107,49753,31723,2828,902,14165,138,1,18640
7460,3042,66014,33307,515,232,6527,98,12,18641
3545,1692,73450,38382,259,7,3307,0,0,18642
12737,5722,65500,38120,1461,38,12228,43,9,18643
7506,3356,73750,41863,428,0,7314,10,5,18644
8704,3652,46554,30108,1271,614,7284,7,0,18651
3335,1390,78750,38493,237,12,3251,0,0,18660
3710,1069,30821,14786,407,404,2852,45,0,18701
42768,17021,53294,29308,7821,5185,27214,969,53,18702
30973,13624,59867,34731,4963,1560,26847,249,14,18704
15387,6446,57152,29344,2583,813,11415,79,0,18705
16224,6769,60544,31522,3341,478,13352,77,51,18706
16366,6063,101689,45238,630,19,15092,820,10,18707
8863,3941,78807,47794,457,306,8122,172,17,18708
2885,1451,39183,28584,643,95,2681,0,0,18709
28311,10891,115851,60609,1054,591,25231,780,21,18901
22621,7957,161439,82253,704,179,20006,1125,0,18902
21067,7578,142687,58805,624,816,18038,1262,0,18914
1458,547,122917,56156,0,85,893,421,9,18915
6510,2171,206098,87515,98,160,5585,687,0,18925
281,135,250001,120583,0,0,281,0,0,18927
9700,3241,167066,66148,155,22,8626,392,22,18929
314,148,71229,47792,31,17,297,0,0,18932
265,74,250001,61931,0,0,255,10,0,18936
13380,6180,149797,104147,370,121,11860,671,0,18938
29834,11626,153872,83662,1050,538,24615,2350,7,18940
37140,14354,92648,44535,2300,867,32656,862,0,18951
10635,3716,149288,76135,116,188,9125,281,16,18954
14129,5319,92593,45306,879,268,11945,737,40,18964
36167,13946,113594,56092,1367,225,33673,813,11,18966
15533,6190,91821,50103,968,523,13404,392,52,18969
42811,17423,95904,48170,2202,1310,37271,1778,56,18974
22352,8298,116128,56448,720,431,18689,1743,0,18976
4565,1789,216085,96481,37,35,4075,205,0,18977
17830,6396,103273,43275,1108,2538,12445,577,19,19001
31608,11863,133519,71257,1212,1677,24729,3651,65,19002
13953,5884,119764,68528,724,1180,10738,875,22,19003
9971,4098,135662,86238,867,1112,7776,693,7,19004
23244,8576,119343,59053,1093,1016,18807,2188,7,19006
22337,9187,64942,36780,2626,3932,14627,861,57,19007
20492,6916,123285,54751,538,332,17328,2311,55,19008
1091,346,124722,58077,30,24,1037,0,0,19009
21406,7788,136955,84985,1177,1053,17178,1845,0,19010
6664,2208,116324,46314,311,2345,2925,1037,0,19012
34456,13102,38237,21714,9151,26259,5031,223,113,19013
20925,7672,98590,45229,1774,1718,18003,518,35,19014
16484,6794,80696,38992,1278,4055,11142,222,16,19015
23302,9669,70046,35548,2477,6365,13916,1671,12,19018
56746,22300,78512,42556,6028,4657,36491,8340,334,19020
9744,3869,70633,32413,1326,608,7658,310,0,19021
3671,1615,41155,24544,487,603,2844,4,0,19022
22493,7819,47242,22216,6329,17141,3789,267,21,19023
7044,2557,183419,106766,116,90,6013,606,0,19025
31917,12847,85121,42988,2556,6188,21772,1547,8,19026
19863,8026,95200,51806,2070,8489,8333,1502,0,19027
3988,1760,51611,32066,634,83,3576,93,0,19029
12490,4744,89657,40515,933,427,10719,467,3,19030
5159,2094,138837,80931,154,386,4386,243,13,19031
6758,2446,56650,23708,1048,2961,3046,210,13,19032
7804,2838,96689,39991,791,387,6833,284,0,19033
7138,2449,160258,69132,406,206,5749,673,0,19034
4149,1450,250001,160992,48,138,3656,224,0,19035
13181,4995,77014,38142,1441,1904,10390,77,0,19036
32672,11575,113628,50111,1979,4494,25314,941,1,19038
22137,7973,105729,45794,1269,801,19060,535,5,19040
6404,2486,149375,107056,235,191,5468,297,30,19041
3051,1185,97679,42401,201,21,3015,0,0,19043
17027,6633,94230,47370,985,779,13408,2135,0,19044
18994,7718,112320,68964,1172,941,16080,785,19,19046
33874,12625,107123,50577,2064,1632,28743,1073,37,19047
28905,12149,59282,34921,3217,19323,6474,688,0,19050
28245,10582,97377,47590,1583,1307,22673,2091,0,19053
17440,6446,107136,44860,794,411,15878,302,23,19054
13667,4897,78620,34356,1148,939,10478,139,0,19055
15765,5794,99366,41187,1003,1144,12747,454,5,19056
18439,6160,92468,34897,1634,1101,14472,635,0,19057
11239,3643,164425,66058,198,187,9339,1503,0,19060
20282,7999,74623,36579,1824,1930,15717,1252,1,19061
37716,15180,119388,69389,1271,1416,31891,2774,25,19063
25218,8696,128992,52673,635,530,22501,1148,16,19064
5594,1705,233194,91051,195,222,4610,398,0,19066
53320,20921,122022,64001,2594,2649,44767,2843,40,19067
6409,2795,89659,46766,315,733,5097,302,0,19070
10557,4317,158892,102238,317,529,8531,695,0,19072
21297,8411,118443,75867,582,175,19847,610,0,19073
5926,2341,83104,36597,458,100,5450,241,0,19074
7868,2921,108679,53192,174,290,6830,242,0,19075
6449,2586,63088,38319,969,715,4850,270,12,19076
11671,4822,90890,45837,616,526,10572,48,0,19078
9183,3314,61818,26509,2491,7427,1212,99,8,19079
10577,3712,121167,57939,444,477,8907,512,30,19081
42847,15854,55979,27892,7456,19463,9731,8278,148,19082
37143,13362,117331,53121,1434,1234,32373,1847,0,19083
10779,1805,250001,80399,151,496,8611,875,28,19085
12649,4575,139666,66154,463,561,9891,1443,68,19086
33683,12117,161554,79948,1025,1529,25629,3920,92,19087
19814,7563,94541,46606,994,2961,13942,827,0,19090
4589,1778,66514,35269,189,458,3532,160,0,19094
7437,3282,86250,52523,1031,2165,4099,621,0,19095
15384,5923,158719,96043,847,676,11834,1744,0,19096
5635,3847,108350,118003,961,216,4277,860,0,19102
25705,16759,93740,104151,2204,1352,18230,3738,25,19103
53679,18894,33766,21171,15794,20487,20047,8371,502,19104
14012,8495,128173,107656,653,938,11571,994,44,19106
15232,8612,67690,61184,3044,2063,8110,3723,30,19107
117,68,250001,118834,0,0,39,58,0,19108
67149,25938,57853,30400,10402,17484,30855,7305,352,19111
31551,13912,77737,40664,2543,3513,23218,1535,57,19114
35103,14652,67050,43677,3679,3308,22371,6965,0,19115
33648,13650,64788,34824,4744,2074,22408,6443,6,19116
10599,4797,100386,78982,629,1954,7650,471,6,19118
29079,12889,80519,53453,2622,16458,9950,471,138,19119
71360,24593,46505,21642,20436,33519,7186,8744,285,19120
37740,15653,35671,25560,14578,25625,7299,1989,25,19121
22898,8521,54083,34075,5808,6867,9277,2000,244,19122
18474,9468,91092,65335,3507,4558,10771,1546,43,19123
72919,24964,44683,22734,23005,26459,17409,2688,185,19124
24601,11662,101250,54530,2695,1220,19498,1305,160,19125
17627,6412,58995,26907,3202,14711,1324,364,58,19126
5623,2982,109250,72098,617,369,4749,174,1,19127
38381,18158,88261,50765,3094,4830,29357,1029,40,19128
11370,5405,79591,56190,1504,3234,6668,380,38,19129
30280,16110,102279,74174,2884,4369,21259,1969,14,19130
44116,18727,45434,27140,11552,35410,4934,1577,93,19131
32371,14295,28287,23046,11115,28739,1470,288,27,19132
25642,9259,30981,15962,10168,8930,3626,896,567,19133
60229,22091,39412,20072,24599,9475,20714,980,161,19134
34214,13436,50000,27021,8212,6213,16766,2095,180,19135
36435,13281,64950,30138,6362,7235,20774,1918,54,19136
8100,3207,57259,30930,1319,246,7123,94,1,19137
32471,12827,48091,25745,7626,30203,876,35,0,19138
46041,19444,36730,25986,12935,39074,3312,966,188,19139
53996,20424,30946,17325,21463,28361,5771,1137,69,19140
34239,14768,37053,22771,9794,29430,1707,1181,0,19141
31018,11601,40723,20671,8644,25493,1413,1872,178,19142
63186,26807,41764,27009,16592,47135,9589,1566,34,19143
47454,20550,41078,28337,12094,34825,8588,948,213,19144
44107,19245,68185,39042,6849,12252,22521,6173,281,19145
40303,18640,93588,61028,6159,12832,20784,2746,32,19146
39100,19162,105233,75901,3604,3433,28054,3796,281,19147
50324,20658,71533,36472,9604,2074,29940,10138,237,19148
58741,19476,53562,22901,12749,12909,18787,10871,122,19149
22932,9853,59544,32806,2884,21057,856,87,32,19150
33553,13200,53328,29038,6872,29400,2405,260,52,19151
35211,13323,61075,31632,6247,5442,19040,6303,161,19152
12223,5604,53029,27533,2865,9634,1258,371,0,19153
34823,12865,89078,37717,2919,3584,27338,1631,0,19154
7960,2948,140476,71479,279,184,5670,1694,0,19301
11342,3506,149906,61052,331,348,8974,590,0,19311
12021,4490,181471,90426,1000,132,9761,1628,0,19312
10594,3932,139932,77081,185,91,8753,1124,25,19317
735,138,186477,42423,0,16,679,26,0,19319
7886,3066,133750,88019,388,178,5878,1556,0,19333
51126,19493,130634,62471,1547,2494,42198,3748,6,19335
20545,8620,120694,65421,521,191,15902,2856,0,19341
20948,7826,137155,64739,306,1288,16618,1845,8,19342
23707,8938,113446,63381,1119,621,19016,683,80,19348
10636,3828,159038,69726,347,59,9144,352,0,19350
28178,11020,156291,80848,1258,1071,19887,5112,10,19355
1919,665,213482,92066,3,0,1796,5,0,19373
50494,21007,118207,64578,2292,1621,43614,2395,41,19380
53117,20843,119530,64760,4128,3089,44590,2351,6,19382
42908,16495,64527,31523,7094,12662,17671,1683,893,19401
44111,19119,95711,54549,2533,3337,34768,4045,68,19403
5110,2064,97564,43310,956,228,3961,113,0,19405
28826,12786,106952,57096,1091,2386,18939,5931,9,19406
20050,7682,153042,81784,690,1837,15041,2339,10,19422
42656,13257,145347,58166,1155,3688,33226,3362,14,19426
20321,9287,110910,62877,1016,921,16741,1193,4,19428
486,320,71778,84768,100,17,469,0,0,19436
968,271,200795,86025,4,48,751,97,0,19437
24962,9290,136453,63328,902,927,21663,1257,12,19438
19897,7411,96831,45982,694,1078,14123,3241,6,19440
11194,4726,137832,74692,200,233,9979,657,0,19444
60659,23656,101092,53288,3294,4241,44646,8997,31,19446
1543,756,72963,62309,123,21,1496,0,0,19453
28036,11255,109579,59467,1234,1582,19761,5345,0,19454
43246,17663,114190,63587,2537,1724,36541,2040,30,19460
15868,6305,129776,56315,665,971,12500,978,18,19462
47913,18734,73577,36747,5581,6915,35322,637,0,19464
28083,10649,101460,49426,1524,1109,23742,2090,21,19468
17522,6500,127806,59210,1285,614,15613,835,1,19473
11840,4803,87635,54736,1728,983,9781,310,19,19475
674,430,54107,56750,48,0,662,0,0,19492
6983,2607,97780,43579,236,61,6525,99,9,19506
15415,6184,81321,38004,1380,235,14254,57,0,19508
8009,3061,116083,48386,406,105,7101,294,0,19510
14079,5665,92207,45578,671,143,13055,73,0,19522
17090,5825,132966,48465,806,222,15869,330,17,19525
8218,2802,98207,43917,353,252,7392,99,23,19533
3998,1584,100278,50170,121,48,3918,0,0,19539
11863,4385,96300,47729,543,12,11115,142,0,19540
4550,1653,96206,42505,229,35,4178,0,0,19541
4615,1949,82337,45743,208,0,4537,0,0,19547
3436,1473,69918,37140,283,10,3283,5,0,19555
9159,3694,73143,34657,650,608,6859,50,50,19560
8146,3392,67917,47666,763,402,7323,51,0,19565
36003,12806,38624,19279,11544,4849,11865,754,558,19601
17953,6750,37615,18724,6410,1631,6683,146,118,19602
30602,9451,52371,21311,5774,2976,11974,59,598,19604
20564,7706,81222,39071,1394,1244,14962,316,191,19605
35895,13773,79636,38631,3428,1500,28280,490,142,19606
23975,9501,78519,38743,2681,1485,18307,257,3,19607
24092,8780,109263,50166,1049,1148,20019,1109,16,19608
10225,4006,81667,38461,642,748,7467,125,17,19609
16401,6874,88026,58371,664,418,13712,380,21,19610
11118,4266,55213,36573,2597,1024,6219,494,11,19611
44553,16474,103104,45256,3548,10139,25653,4358,36,19701
56571,21149,90281,40534,4207,18446,24653,6242,37,19702
16376,6721,72979,38719,1592,5290,8441,1357,22,19703
1984,702,69875,32108,214,119,1597,0,2,19706
17011,6367,164225,73967,409,423,13629,1976,0,19707
48954,17067,119790,51823,2275,12108,30117,3125,33,19709
49746,19101,89286,47045,7240,4960,36149,3539,114,19711
29952,11971,67088,37509,3489,5183,18373,2132,136,19713
60514,23077,72424,36173,5769,25394,25086,1091,224,19720
364,171,171528,95949,117,0,364,0,0,19732
16545,7816,42453,29696,4883,11434,3045,575,7,19801
26065,10604,53907,33712,5284,18331,5998,202,26,19802
21437,8523,122853,68401,748,1136,18668,658,12,19803
17986,7479,71610,41954,1516,2595,12599,306,32,19804
39610,15951,55912,30343,8588,13496,18779,284,315,19805
10273,6109,80196,73167,1179,1557,7813,188,0,19806
7846,3532,143443,103829,540,165,6691,725,0,19807
38107,15231,91847,47135,2541,3086,28278,3109,35,19808
15529,6273,83923,43853,1893,3385,10062,1066,1,19809
25569,10465,102884,54591,1450,2536,19794,1846,60,19810
39097,14447,61809,30548,6172,12234,20535,1197,94,19901
37387,14547,63815,33417,5902,12633,19502,1115,357,19904
376,171,90250,42939,6,12,305,0,0,19931
10610,3876,52740,28763,2357,2680,6325,24,22,19933
14566,5096,77936,34090,1192,3730,8921,309,283,19934
222,93,31406,25664,61,3,156,0,16,19936
6818,2282,61750,33274,964,901,4968,28,0,19940
12600,5093,74785,35556,1117,2085,9741,84,34,19943
5497,2064,67022,34832,745,1122,3798,36,0,19946
15822,6056,53633,26216,3291,3145,11098,33,147,19956
12277,4213,97798,35676,576,2249,8116,408,189,19962
26070,10040,61849,32295,4315,5946,16703,351,11,19973
541,203,94471,40389,13,0,529,0,0,19979
152,81,81198,39168,1,0,150,0,0,19980
44056,23611,133211,88836,5441,13355,21814,3795,116,20001
70043,33351,107130,69889,9431,29802,30789,2044,314,20002
34585,17291,155054,96725,2666,7671,23010,1436,71,20003
13014,8508,109147,103677,1739,2098,7898,1106,294,20005
1257,735,34352,37717,367,126,585,430,1,20006
23797,11826,145048,120881,1972,1253,18380,1383,5,20007
29545,16913,123134,110240,2275,3032,21311,1977,132,20008
50247,28525,132374,101859,4651,8494,30792,3231,58,20009
32254,14406,106560,67139,4762,7288,14860,1868,278,20010
67127,27121,97327,55451,7118,36018,15149,1181,140,20011
17637,6889,110375,58560,1011,10053,3991,160,136,20012
15394,6027,235511,120486,465,1438,10803,865,14,20015
32570,14235,169489,118862,2610,2482,24856,1944,15,20016
20643,8411,97507,52162,3393,11243,6152,982,41,20017
20475,9012,87552,53243,3199,14194,3738,341,63,20018
64631,26731,53394,32391,17076,58911,1333,116,270,20019
52349,22777,48106,31449,14904,47753,1544,330,103,20020
15444,9585,97694,80301,2531,6204,7345,604,25,20024
40266,17611,47871,33368,9805,33560,3445,297,73,20032
4734,3731,106930,116635,352,72,3468,796,2,20036
11833,7124,94820,83167,2057,733,8811,1204,38,20037
43315,14335,147266,59750,3041,2647,21512,12529,52,20120
27428,9595,128682,52276,1843,2267,12697,7522,51,20121
15117,5060,208125,89683,552,503,9068,4005,0,20124
66917,24316,154714,67922,2686,4605,39459,15009,146,20147
62554,19849,219491,76815,1244,4589,27850,23822,122,20148
21893,6807,137483,56218,893,794,9415,8732,0,20151
35538,11009,183929,71352,1311,3434,14794,12579,128,20152
42310,12671,125302,44415,2887,2938,18418,6212,174,20164
13479,4946,133085,54791,1257,1856,4859,4080,76,20166
43557,13729,151136,57685,3087,2775,21237,6442,189,20170
51081,18268,155357,71891,2144,4033,24358,16971,42,20171
21121,10725,120337,78451,1549,2512,13336,2482,40,20190
29758,11863,139932,67213,1634,3051,18074,3726,103,20191
12576,5682,161639,95100,473,591,9317,1275,0,20194
794,347,79236,40620,21,360,354,40,0,20701
28660,8773,102816,36715,3251,10452,4581,3128,21,20705
43797,13119,99555,36386,3879,27026,3556,2534,137,20706
36352,14052,97720,49071,3190,17151,8111,4034,253,20707
27909,10458,80569,39756,3211,17989,4562,921,84,20708
9630,4556,64674,37702,693,4126,1924,114,0,20712
26244,8849,139056,52622,1088,9995,11969,1107,36,20715
26253,8270,158598,58273,666,18326,3687,1298,12,20720
30785,10654,162538,65337,826,26587,2073,357,52,20721
6218,2142,82241,36427,645,2060,1094,236,210,20722
35845,12278,128226,57115,844,11217,14316,5758,37,20723
18345,7142,105757,46918,2208,8337,5921,1037,599,20724
36583,11348,79446,31993,7351,8329,15229,5144,70,20740
38692,15158,73023,38343,3746,32082,1545,247,153,20743
29355,12022,77869,40535,4113,18524,2128,1108,187,20745
28078,13029,78754,45147,2417,24322,1379,431,24,20746
40763,16235,79381,39048,4740,34397,2070,462,37,20748
10011,2938,94110,35407,561,2488,4830,777,16,20755
6125,1902,246618,98929,18,825,3170,1511,0,20759
2219,946,98621,47966,397,860,1111,172,0,20763
6812,2190,155794,57423,70,3084,1619,1022,0,20769
28458,11746,80876,43275,4026,14517,5850,2937,153,20770
52596,18885,131973,56575,2271,40742,6446,648,183,20772
51010,20593,118595,56989,2748,44145,2749,861,47,20774
3220,1106,215833,84323,96,206,2268,539,0,20777
13299,4467,89281,39754,1834,3331,4386,504,129,20781
34625,12479,82037,40884,2624,13089,6451,1517,182,20782
50387,13763,79040,27188,10011,11730,4465,1630,234,20783
16035,3967,111200,34652,776,6941,6434,962,52,20794
30234,13770,149657,102368,1285,1869,21572,3527,139,20814
31080,13258,185873,128818,1271,2218,24241,2424,71,20815
17390,6361,228311,117653,497,598,13959,1192,0,20816
37795,13562,231292,118180,1570,2275,25481,5915,56,20817
9312,2926,177588,69349,401,927,3536,4267,0,20841
51072,20951,125268,65894,3766,5845,24690,13467,62,20850
14659,5081,107578,45623,1408,1705,5012,2357,93,20851
48379,21460,121550,72549,3657,5179,26942,9654,136,20852
31794,9901,146075,53882,1706,3660,17582,3907,177,20853
49320,16701,241697,106681,1335,2390,31620,10589,1,20854
16558,6003,146036,64605,857,2138,9178,2778,253,20855
16680,5068,137990,46012,826,7684,3595,3087,71,20866
630,152,106050,33643,72,20,375,52,0,20868
61922,22390,108211,50206,5076,14492,22808,10859,118,20874
26572,8733,107542,43483,2792,8096,8357,5279,46,20876
38524,12600,86134,35947,5008,7140,11034,6188,207,20877
65954,24222,141902,69172,2901,6654,32481,17775,203,20878
27489,8985,100324,41619,2916,5612,10120,3807,174,20879
604,285,131528,78629,20,76,467,15,0,20880
13962,4606,171903,73403,473,1053,10527,961,0,20882
34692,12196,94586,43009,3561,7926,12520,4701,161,20886
19273,7146,165423,81003,746,988,13859,1135,157,20895
840,324,250001,108982,16,8,712,50,0,20896
143,124,19722,20655,30,63,66,0,0,20899
37207,13363,123031,56164,3308,10872,16310,3032,222,20901
53308,17761,105677,47137,5345,9548,19989,4135,405,20902
25324,7056,78649,28259,3605,6840,4116,2394,272,20903
56532,21207,90926,46780,4983,28270,13940,6638,300,20904
17451,5438,142929,54171,651,4215,7589,2371,0,20905
71560,25798,91563,43372,5715,17023,22316,8221,182,20906
45072,21809,103813,66310,3160,13849,21019,3276,139,20910
25823,9779,80593,47915,3361,8937,9336,1265,169,20912
23144,8144,136705,58888,824,1191,18888,846,32,21012
8040,3023,142202,72878,298,608,6959,115,0,21032
42528,14913,178207,73782,1723,1873,24759,12951,155,21042
47309,17340,145000,64498,2140,5610,24398,11708,106,21043
45100,18199,123658,63003,3582,11984,21455,5653,88,21044
40980,15364,115134,51768,3351,12778,19243,4569,145,21045
15894,6233,125280,59061,1073,5031,8621,1106,6,21046
438,163,73542,33405,0,0,438,0,0,21052
15687,5258,152232,59898,476,2169,9649,1432,52,21054
318,162,250001,194319,0,0,318,0,0,21056
4530,1604,163462,62251,64,212,4011,99,9,21057
